DATE,COMNAM,PERMNO,PERMCO
19940407,HEMASURE INC,80452,12980
20020318,POINT THERAPEUTICS INC,80452,12980
20080213,D A R A BIOSCIENCES INC,80452,12980
19940425,HUMMINGBIRD COMMUNICATIONS LTD,80453,13021
20000425,HUMMINGBIRD LTD,80453,13021
19940421,I D M ENVIRONMENTAL CORP,80454,13016
20000413,FUSION NETWORKS HOLDINGS INC,80454,13016
19940418,ITEX CORP,80455,13009
19940404,L F S BANCORP INC,80456,12969
19940414,LONG ISLAND BANCORP INC,80457,13002
19940407,LAS VEGAS MAJ LEAGUE SPORTS INC,80458,12979
19940408,METROBANCORP,80459,12987
19940429,MITY LITE INC,80460,13031
20000831,MITY ENTERPRISES INC,80460,13031
19940426,M K RAIL CORP,80461,13024
19970102,MOTIVEPOWER INDUSTRIES INC,80461,13024
19940422,MICROELECTRONIC PACKAGING INC,80462,13020
19940407,M T I TECHNOLOGY CORP,80463,12982
19940414,NUMAR CORP,80464,12999
19940406,ORYX TECHNOLOGY CORP,80465,12976
19940404,PERMANENT BANCORP INC,80466,12970
19940405,POCAHONTAS FED S & L ASSN ARK,80467,12971
19980401,POCAHONTAS BANCORP INC,80467,12971
19940415,PACIFIC REHAB & SPORTS MED INC,80468,13005
19940421,PROJECT SOFTWARE & DEV INC,80469,13013
20010308,M R O SOFTWARE INC,80469,13013
19940421,QUINTILES TRANSNATIONAL CORP,80470,13012
19940415,QUARTEX CORP,80471,13006
19940705,P C DOCS GROUP INTERNATIONAL INC,80471,13006
19940406,BUGABOO CREEK STEAK HOUSE INC,80472,12975
19940407,RETIREMENT CARE ASSOCIATES INC,80473,12984
19940408,REDFED BANCORP INC,80474,12989
19940421,SABER SOFTWARE CORP,80475,13014
19940429,BANK OF SUFFOLK,80476,13032
19950601,JAMES RIVER BANKSHARES INC,80476,13032
19940420,SOFTWARE PROFESSIONALS INC,80477,13010
19960604,ENLIGHTEN SOFTWARE SOLUTIONS INC,80477,13010
19940413,SOUTHERN MISSOURI BANCORP INC,80478,12994
19940405,SPORT HALEY INC,80479,12972
19940426,SUPERTEL HOSPITALITY INC,80480,13025
19940422,TRANSACTION NETWORK SERVICES INC,80481,13018
19940407,TURBOCHEF INC,80482,12983
19980709,TURBOCHEF TECHNOLOGIES INC,80482,12983
19940413,UNITED RESTAURANTS INC,80483,12996
19970226,GRAND HAVANA ENTERPRISES INC,80483,12996
19940420,VARI L INC,80484,13011
19940407,VIVUS INC,80485,12981
19810326,VENTREX LABS INC,80486,4840
19940408,WANDEL & GOLTERMANN TECHS INC,80487,12985
19940414,XCELLENET INC,80488,13000
19940426,XECHEM INTERNATIONAL INC,80489,13026
19940421,MACKENZIE FINANCIAL CORP,80490,28184
19940426,EMCO LTD,80491,28057
19940331,GREAT FINANCIAL CORP,80493,12967
19721214,VENTRON CORP,80494,4839
19940127,JAMESON INNS INC,80495,12803
19940331,RELIANCE BANCORP INC,80496,12966
19940506,SAFETY COMPONENTS INTL INC,80497,13050
19940519,A B C BANCORP,80498,13092
20051209,AMERIS BANCORP,80498,13092
19940526,A B R INFORMATION SERVICES INC,80499,13111
19940517,ACUITY IMAGING INC,80500,13086
19940513,AIR L A INC,80501,13069
19940510,ALLEGIANCE BANC CORP,80502,13053
19940503,ALTERNATIVE RESOURCES CORP,80503,13038
19940505,AMERICAN PUBLISHING CO,80504,13046
19951016,HOLLINGER INTERNATIONAL INC,80504,13046
20060717,SUN TIMES MEDIA GROUP INC,80504,13046
19940503,ANCOR COMMUNICATIONS INC,80505,13034
19940513,ASCEND COMMUNICATIONS INC,80506,13077
19721214,INTL COMPUTER CORP,80507,25975
19940513,ATRIA SOFTWARE INC,80508,13070
19940511,BARRINGTON BANCORP INC,80509,13062
19940520,BETTIS CORP,80510,13057
19940510,BOYD BROS TRANSPORTATION INC,80512,13058
19940513,PREISS BYRON MULTIMEDIA INC,80513,13071
19940516,CREATIVE MEDICAL DEVELOPMENT INC,80514,13080
19830815,VERDIX CORP,80515,6287
19940404,RATIONAL SOFTWARE CORP,80515,6287
19940516,C N B FINANCIAL,80516,13081
19940517,CARROLLTON BANCORP,80517,13085
20131101,BAY BANCORP INC,80517,13085
19940516,CHINATEK INC,80518,13079
19940525,COLE TAYLOR FINANCIAL GROUP INC,80519,13108
19970213,RELIANCE ACCEPTANCE GROUP INC,80519,13108
19940520,HERZFELD CARIBBEAN BASIN FD INC,80520,13093
19940516,DEEPTECH INTERNATIONAL INC,80522,13078
19830502,VEREX LABS INC,80523,5953
19940513,DERMA SCIENCES INC,80524,13073
19940520,FINANCING FOR SCIENCE INTL INC,80525,13100
19940524,FORE SYSTEMS INC,80526,13103
19940526,FRESH AMERICA CORP,80527,13112
19940520,FRONTIER AIRLINES INC NEW,80528,13095
20060403,FRONTIER AIRLINES HLDGS INC,80528,13095
19940503,FIRST STATE CORP,80529,13039
19940512,FUSION SYSTEMS CORP,80530,13064
19830520,VERMONT FINANCIAL SERVICES CORP,80531,6000
19940517,GLASGAL COMMUNICATIONS INC,80532,13041
19980113,DATATEC SYSTEMS INC,80532,13041
19940518,GROUP TECHNOLOGIES CORP,80534,13087
19980330,SYPRIS SOLUTIONS INC,80534,13087
19940511,GAMING WORLD INTERNATIONAL LTD,80535,13060
19940510,H E R C PRODUCTS INC,80536,13054
19940520,IBIS TECHNOLOGY CORP,80537,13094
19940525,INDIGO N V,80538,13107
19940503,INHALE THERAPEUTIC SYSTEMS,80539,13036
20030115,NEKTAR THERAPEUTICS,80539,13036
19940527,I P I INC,80540,13118
19940504,INVESTMENT TECHNOLOGY GROUP INC,80541,13045
19940510,JAVA CENTRALE INC,80542,13055
19980512,PARADISE HOLDINGS INC,80542,13055
19940504,JEFFERSON SMURFIT CORP NEW,80543,13043
19981119,SMURFIT STONE CONTAINER CORP,80543,13043
20100701,SMURFIT STONE CONTAINER CORP NEW,80543,13043
19940503,JOS A BANK CLOTHIERS INC,80544,13037
19940517,JACKSONVILLE SVGS & LN ASSN TX,80545,13082
19960401,JACKSONVILLE BANCORP INC,80545,13082
19940502,LEEDS FEDERAL SAVINGS BANK MD,80546,13033
19980122,LEEDS FEDERAL BANKSHARES INC,80546,13033
19940525,LINDAS FLAME ROASTED CHICKEN INC,80547,13104
19960809,LINDAS DIVERSIFIED HOLDINGS INC,80547,13104
19940526,LAZER TRON CORP,80548,13117
19940512,MAXWELL SHOE INC,80549,13066
19810120,VERNON VALLEY REC ASSN INC,80550,25976
19940525,M C D C CASINO CORP,80551,13105
19940822,GRAND GAMING CORP,80551,13105
19940524,MEDPLUS INC OHIO,80552,13101
19940525,MERIX CORP,80553,13106
19940511,MICRION CORP,80554,13059
19940524,MICRO INTEGRATION CORP,80555,13102
19940513,MOVIEFONE INC,80556,13072
19940610,MCMORAN OIL & GAS CO NEW,80557,13097
19981118,MCMORAN EXPLORATION CO NEW,80557,13097
19940505,MONROC INC,80558,13047
19940526,NORTHFIELD LABORATORIES INC,80559,13110
19940526,N P S PHARMACEUTICALS INC,80560,13113
19940513,OPTEX BIOMEDICAL INC,80561,13074
19940519,P D S FINANCIAL CORP,80562,13089
20010515,P D S GAMING CORP,80562,13089
19940526,PENN NATIONAL GAMING INC,80563,13115
19940517,PANDA PROJECT INC,80564,13084
19940519,PAGING PARTNERS CORP,80565,13091
19990401,AQUIS COMMUNICATIONS GROUP INC,80565,13091
19721214,VERSA TECHNOLOGIES INC,80566,4832
19940504,POSITIVE RESPONSE TELEVISION INC,80567,13044
19940505,PHYSICIAN SALES & SERVICE INC,80568,13049
19980331,PSS WORLD MEDICAL INC,80568,13049
19940511,PULASKI BANK A SVGS BK MO,80569,13061
19981203,PULASKI FINANCIAL CORP,80569,13061
19940526,QUORUM HEALTH GROUP INC,80570,13109
19940513,RADICA GAMES LTD,80571,13068
19940506,RIDE SNOWBOARD CO,80572,13051
19950725,RIDE INC,80572,13051
19940721,SUN INTERNATIONAL HOTELS LTD,80573,13042
20020701,KERZNER INTERNATIONAL LTD,80573,13042
19840321,VERTICAL SOFTWARE SYS INC,80574,6939
19940526,SIMPSON MANUFACTURING CO INC,80575,13114
19940513,THERMADYNE HOLDINGS CORP NEW,80576,13076
19980526,THERMADYNE HOLDINGS CORP,80576,13076
19940520,TARGETED GENETICS CORP,80577,13099
20110309,AMPLIPHI BIOSCIENCES CORP,80577,13099
20190510,ARMATA PHARMACEUTICALS INC,80577,13099
19940512,T J CINNAMONS INC,80578,13067
19960923,PARAMARK ENTERPRISES INC,80578,13067
19940602,TRIPOS INC,80579,13120
19940527,TEXOIL INC NEV,80580,13119
19940510,VIDEOLABS INC,80581,13056
20000703,E MERGENT INC,80581,13056
19830421,VERTX CORP,80582,5937
19940518,WESTERN COUNTRY CLUBS INC,80583,13088
19990907,ATOMIC BURRITO INC,80583,13088
19940526,WINSTON HOTELS INC,80584,13116
19940511,CARACO PHARMACEUTICAL LABS LTD,80585,12845
19940510,ADVOCAT INC,80587,30396
20130318,DIVERSICARE HEALTHCARE SRVCS INC,80587,30396
19940525,ALERT CENTRE INC,80588,30397
19940511,AMERICAN EAGLE GROUP INC,80589,30398
19940518,BANCO O HIGGINS,80590,30399
19940520,BEACON PROPERTIES CORP,80591,30400
19940518,BLYTH INDUSTRIES INC,80592,30401
20000615,BLYTH INC,80592,30401
19940512,BUSH BOAKE ALLEN INC,80593,30402
19940506,CLARK AUTOMOTIVE PRODUCTS CORP,80594,30403
19940811,CAPCO AUTOMOTIVE PRODUCTS CORP,80594,30403
19940506,FINANCIAL SECURITY ASSR HLGS LTD,80596,30405
19940517,GRUPO INDUSTRIAL MASECA SA DE CV,80597,30406
19940506,L X R BIOTECHNOLOGY INC,80598,30407
19940531,LEHMAN BROTHERS HOLDINGS INC,80599,21606
19940526,MIKASA INC,80600,30408
19940520,MORGAN STANLEY DW GL OPP BD FD,80601,30409
20010523,MORGAN STANLEY GLOB OPP BOND FD,80601,30409
19940516,NORTH AMERICAN ADVANCED MATLS CP,80602,30410
19800630,VETA GRANDE COS INC,80603,4794
19860728,VETA GRANDE COS INC NEW,80603,4794
19880729,FORUM RE GROUP INC,80603,4794
19900205,GROUP INC,80603,4794
19940609,NUMED HOME HEALTH CARE INC,80604,30411
19940513,U S DELIVERY SYSTEMS INC,80605,30412
19940518,MEMOREX TELEX N V NEW,80606,13040
19940624,ATLANTIC COMMUNITY BANCORP INC,80607,13174
19940616,AMERICAN ELECTRONIC COMPNTS INC,80608,13145
19940607,APOGEE INC,80609,13131
19980720,INTEGRA INC,80609,13131
19940616,MANHATTAN BAGEL INC,80610,13144
19810427,VIABLE RESOURCES INC,80611,23
19940621,BIO PLEXUS INC,80612,13160
19940726,COHERENT COMMUNICATIONS SYS CP,80613,13152
19940627,CONCEPTS DIRECT INC,80614,13177
19940614,C D P TECHNOLOGIES INC,80615,13140
19950526,OVID TECHNOLOGIES INC,80615,13140
19940623,CROP GROWERS CORP,80616,13165
19940615,CHILDROBICS INC,80617,13141
19940617,CINERGI PICTURES ENTMT INC,80618,13150
19940628,COMPUTALOG LTD,80619,27966
19940617,COMMUNITY FINANCIAL HOLDING CORP,80620,13151
19940610,CONSOLIDATED GRAPHICS INC,80621,13135
19940603,DICKINSON HOLDING CORP,80622,13127
19951026,SYNERGISTIC HOLDING CORP,80622,13127
19961204,SYNERGISTIC HOLDINGS CORP,80622,13127
19940627,FIRST KENT FINANCIAL CORP,80623,13176
19940623,FOILMARK INC,80624,13163
19940614,F N B CORP NC,80625,13139
20060501,F N B UNITED CORP,80625,13139
20130701,COMMUNITYONE BANCORP,80625,13139
19940629,F S B FINANCIAL CORP,80626,13183
19940616,FIRST UNITED BANCORP,80627,13143
19940617,GEERLINGS AND WADE INC,80628,13154
19940617,GUILFORD PHARMACEUTICALS INC,80629,13156
19721214,VICO CORP,80630,4798
19940623,GEOWORKS,80631,13170
19971021,GEOWORKS CORP,80631,13170
19940617,GRAPHIX ZONE INC OLD,80632,13155
19960724,GRAPHIX ZONE INC,80632,13155
19940630,H M N FINANCIAL INC,80633,13187
19940620,INFINITY INC,80634,13159
20050923,INFINITY ENERGY RESOURCES INC,80634,13159
19940610,IMAX CORP,80635,13136
19940623,INTERIORS INC,80636,13168
19940609,K B K CAPITAL CORP,80637,13134
19840703,VICOM INC,80638,7120
20040716,MULTIBAND CORP,80638,7120
19940601,LASER FRIENDLY INC,80639,13122
19950802,GAMING LOTTERY CORP,80639,13122
19980930,G L C LTD,80639,13122
19990707,GALAXIWORLD COM LTD,80639,13122
19940603,LA JOLLA PHARMACEUTICAL CO,80640,13125
19940601,MATEWAN BANCSHARES INC,80641,13121
19940627,MID CONTINENT BANCSHARES INC KAN,80642,13178
19940617,MULTI CORP INC,80643,13149
19970709,ZI CORPORATION,80643,13149
19940623,MORGAN FUNSHARES INC,80644,13171
19940606,MICOM COMMUNICATIONS CORP,80645,13129
19830621,VICON FIBER OPTICS CP,80646,6089
19940617,MODEL IMPERIAL INC,80647,13147
19940623,MARISA CHRISTINA INC,80648,13166
19940630,MEDISENSE INC,80649,13185
19940617,MTL INC,80650,13148
19940609,METROTRANS CORP,80651,13133
19940628,NETWORK PERIPHERALS INC,80652,13180
19940616,NORWALK SAVINGS SOCIETY CONN,80653,13146
19971001,N S S BANCORP INC,80653,13146
19820826,VICORP RESTAURANTS INC,80654,5615
19940617,NEXUS TELECOMMUNICATIONS SYS LTD,80655,13138
20000203,NEXUS TELOCATION SYSTEMS LTD,80655,13138
20060221,POINTER TELOCATION LTD,80655,13138
19940613,PEOPLES BANCTRUST CO INC,80656,13137
19940617,PHARMACIA AB,80657,5197
19940603,PEDIATRIC SERVICES AMERICA INC,80658,13126
19940630,RAWLINGS SPORTING GOODS INC,80659,13186
19940603,SIGMA CIRCUITS INC,80660,13124
19940616,SKYSAT COMMUNICATIONS NETWRK CP,80661,13142
19721214,VICTOR GRAPHIC SYS INC,80662,4779
19940621,SPARTA PHARMACEUTICALS INC,80663,13161
19940623,CAREERSTAFF UNLIMITED INC,80664,13167
19940624,TROY HILL BANCORP INC,80665,13175
19940624,THERATX INC,80666,13173
19940623,TREND LINES INC,80667,13164
19940622,USTEL INC,80668,13162
19940617,VARIFLEX INC,80669,13153
19940628,VALUJET AIRLINES INC,80670,13181
19951020,VALUJET INC,80670,13181
19971118,AIRTRAN HOLDINGS INC,80670,13181
19940603,WAVEFRONT TECHNOLOGIES INC,80671,13128
19940603,W F S BANCORP INC,80672,13123
19940629,WEST COAST BANCORP ORE,80673,13189
19940607,WOODROAST SYSTEMS INC,80674,13130
19940629,AMWAY JAPAN LTD,80675,30415
19940630,BANPAIS S A,80676,30416
19940624,CAPSTONE CAPITAL TRUST INC,80677,30417
19940624,CASE EQUIPMENT CORP,80678,30418
19940701,CASE CORP,80678,30418
19940603,COLE KENNETH PRODUCTIONS INC,80679,30419
19940621,DOMINION RESOURCES BL WARRIOR TR,80680,30420
19940607,ESSEX PROPERTY TRUST INC,80681,30421
19940628,FERRELLGAS PARTNERS L P,80682,30422
19940624,FIRST INDUSTRIAL REALTY TR INC,80683,30423
19940629,FRANCHISE FINANCE CORP AMERICA,80684,30424
19940616,GROVE REAL ESTATE ASSET TRUST,80685,30425
19970318,GROVE PROPERTY TRUST,80685,30425
19940615,GRUPO IUSACELL S A DE C V,80686,30426
19940615,GRUPO IUSACELL S A DE C V,80687,30426
19940608,HIGHWOODS PROPERTIES INC,80688,30427
19830323,VICTOR TECHNOLOGIES INC,80689,5876
19940629,LABORATORIO CHILE S A,80690,30428
19940617,LIBERTY PROPERTY TRUST,80691,30429
19940617,MALAN REALTY INVESTORS INC,80692,30430
19940623,NATIONS BALANCED TRGT MAT FD INC,80693,30431
19940616,SANTA FE PACIFIC GOLD CORP,80694,30433
19940624,SMITH CHARLES E RESDNTL RLTY INC,80695,30434
19940601,STERLING HEALTHCARE GROUP INC,80696,30435
19800929,VICTORIA BANKSHARES INC,80697,4799
19940714,THERMOLASE CORP,80698,30436
19940628,VASTAR RESOURCES INC,80699,30437
19940608,SPORTS SCIENCES INC,80700,12992
19940609,CONESTOGA ENTERPRISES INC,80701,28862
19940614,AMERICAN TOYS INC,80702,12964
19961021,U S WIRELESS CORP,80702,12964
19940623,C F W COMMUNICATIONS CO,80703,28332
20001206,N T E L O S INC,80703,28332
19940627,BALTIC INTERNATIONAL USA INC,80704,13027
19940304,BEMA GOLD CORP,80705,29128
19940627,CAMBIOR INC,80706,27915
19940630,FIRST CHESAPEAKE FINANCIAL CORP,80708,13188
19940715,JANNOCK LTD,80709,28038
19830728,VICTORIA FINANCIAL CORP,80710,6230
19940722,APARTMENT INVESTMENT & MGMT CO,80711,30438
19940719,CHILGENER S A,80712,30439
19980406,GENER S A,80712,30439
19940707,COLLINS & AIKMAN CORP NEW,80713,30440
19940714,DESC S A DE C V,80714,30442
19940713,DYCAM INC,80715,30443
19940707,EMBOTELLADORA ANDINA S A,80716,30444
19940727,EMPRESA NACIONAL DE ELECT CHILE,80717,30445
20161107,ENEL GENERACION CHILE S A,80717,30445
19721214,VICTORIA STATION INC,80718,4835
19940714,GREENBRIER COMPANIES INC,80719,30446
19940711,GREENWICH STREET MUNI FD INC,80720,30447
19940715,GRUPO IND DURANGO S A DE C V,80721,30448
20020225,CORPORACION DURANGO S A DE C V,80721,30448
19940712,GRUPO SIDEK S A DE C V,80722,30449
19940728,HOME PROPERTIES N Y INC,80723,30450
20031017,HOME PROPERTIES INC,80723,30450
19940706,ISTITUTO NAZIONALE DELLE ASSIC,80724,30451
19940726,MORGAN STANLEY ASIA PAC FD INC,80725,30452
19990629,MORGAN STANLEY D W ASIA PA FD IN,80725,30452
20010523,MORGAN STANLEY ASIA PAC FD INC,80725,30452
19721214,VICTORY MARKETS INC,80726,4816
19940721,PARAGON GROUP INC,80727,30454
19940719,TAIWAN EQUITY FUND INC,80728,30456
19940714,W C I STEEL INC,80729,30457
19940712,P M AGRI NUTRITION GROUP LTD,80730,13202
19950313,AGRI NUTRITION GROUP LTD,80730,13202
19990308,VIRBAC CORP,80730,13202
19940725,ASTRUM INTERNATIONAL CORP,80731,13219
19950714,SAMSONITE CORP NEW,80731,13219
19940701,B C B FINANCIAL SERVICES CORP,80732,13191
19940715,BELL CABLEMEDIA PLC,80733,13209
19830224,VIDEO CONNECTIONS AMER INC,80734,5815
19940725,BEST PRODUCTS INC NEW,80735,13220
19940722,ROCK BOTTOM RESTAURANTS INC,80736,13217
19940711,COLUMBIA BANCORP,80737,13199
19940720,CONTINENTAL CHOICE CARE INC,80738,13211
20000824,TECHSYS INC,80738,13211
19940715,CHERRY CORP,80739,873
19940729,CIMA LABS INC,80740,13231
19940706,CINAR FILMS INC,80741,13196
19981216,CINAR CORP,80741,13196
19721214,TELETRONICS INTL INC,80742,4796
19771220,VIDEO CORP OF AMER,80742,4796
19940729,CASCADE COMMUNICATIONS CORP,80743,13230
19940715,COSMETIC GROUP U S A INC,80744,13206
19971001,ZEGARELLI GROUP INTL INC,80744,13206
19940728,DORSEY TRAILERS INC,80745,13227
19940722,EAGLE FINANCE CORP,80746,13215
19940722,FELCOR SUITE HOTELS INC,80747,13218
19980728,FELCOR LODGING TRUST INC,80747,13218
19940712,FLUOROSCAN IMAGING SYSTEMS INC,80748,13201
19940713,GOLF ENTERPRISES INC,80749,13205
19940713,GENEMEDICINE INC,80750,13203
19940726,HAPPINESS EXPRESS INC,80751,13223
19940727,HEFTEL BROADCASTING CORP,80752,13226
19990608,HISPANIC BROADCASTING CORP,80752,13226
19940712,AMERICAN HOMESTAR CORP,80753,13200
19940705,IOWA BANCORP INC,80754,13194
19940722,INTERSTATE NATL DEALER SVCS INC,80755,13216
19940701,INTEGRITY MUSIC INC,80756,13190
19960813,INTEGRITY INC,80756,13190
20020604,INTEGRITY MEDIA INC,80756,13190
19940726,INNOVATIVE TECHNOLOGY SYS INC,80757,13221
19940721,K F X INC,80758,13213
20060929,EVERGREEN ENERGY INC,80758,13213
19940720,MATTHEWS INTERNATIONAL CORP,80759,13210
19940729,MINISTOR PERIPHERALS INTL LTD,80760,13232
19940726,NORRELL CORP GA,80761,13224
19951030,NORRELL CORP,80761,13224
19940715,PENNFED FINANCIAL SERVICES INC,80762,13208
19940728,R F MONOLITHICS INC,80763,13229
19940707,SOUTH CAROLINA COMMUN BANCSHS IN,80764,13197
19940701,SHO ME FINANCIAL CORP,80765,13193
19940705,AMERICAN SENSORS INC,80766,13195
19940721,GREENSTONE INDUSTRIES INC,80767,13214
19940713,T F FINANCIAL CORP,80768,13204
19820422,VIDEO STATION INC,80769,5361
19850801,VIDEO STATION INC NEW,80769,5361
19940726,P T TRI POLYTA INDONESIA,80770,13222
19940701,DOUBLETREE CORP,80771,13192
19940719,U S MEDICAL PRODUCTS INC,80772,13065
19940720,VIDEO UPDATE INC,80773,13212
19940727,WACKENHUT CORRECTIONS CORP,80774,13225
20040121,GEO GROUP INC,80774,13225
20140630,GEO GROUP INC NEW,80774,13225
19940503,LONE STAR INDUSTRIES INC,80775,21115
19940729,WESTERN OHIO FINANCIAL CORP,80776,13233
19721214,VIDEO SYSTEMS CORP,80777,4800
19940921,AMERICA WEST AIRLINES INC,80778,5814
19970102,AMERICA WEST HOLDINGS CORP,80778,5814
19940825,CALI REALTY CORP,80779,30458
19971212,MACK CALI REALTY CORP,80779,30458
20211210,VERIS RESIDENTIAL INC,80779,30458
19940816,CONSORCIO G GRUPO DINA SA DE CV,80780,29776
19940803,DIMAC CORP,80781,30459
19940811,EVANS WITHYCOMBE RESIDENTIAL INC,80782,30461
19940912,FEDDERS CORP,80783,20693
19940816,HANCOCK JOHN BK & THRIFT OPPT FD,80784,30462
20121214,HANCOCK JOHN FINANCIAL OPPTS FD,80784,30462
19840223,VIE DE FRANCE CORP,80785,6872
19971110,CUISINE SOLUTIONS INC,80785,6872
19940802,RIGHTCHOICE MANAGED CARE INC,80786,30466
20001201,RIGHTCHOICE MANAGED CARE INC DEL,80786,30466
19940804,SHANDONG HUANENG POWER DEV LTD,80787,30467
19940804,SILVERADO FOODS INC,80788,30468
19940812,TRIGEN ENERGY CORP,80789,30469
19940818,WEEKS CORP,80790,30470
19940810,ADTRAN INC,80791,13252
19940822,AMERICAS GROWTH FUND INC,80792,13284
19830929,VIEW MASTER INTL GROUP INC,80793,6436
19860519,VIEW MASTER IDEAL GROUP INC,80793,6436
19940812,AMERILINK CORP,80794,13259
19940817,ANALYTICAL NURSING MANAGEMENT CP,80795,13269
19950811,AMEDISYS INC,80795,13269
19940803,MEDIA ARTS GROUP INC,80796,13242
19940816,ACCUSTAFF INC,80797,13268
19981001,MODIS PROFESSIONAL SERVICES INC,80797,13268
20020102,M P S GROUP INC,80797,13268
19940811,A S V INC,80798,13255
19940816,BARBERS HAIRSTYLING FOR MEN INC,80799,13266
19940822,BEDFORD BANCSHARES INC,80800,13285
19940801,BALLYS GRAND INC,80801,54173
19940802,CITATION CORP ALABAMA,80802,13238
19940819,TARGET TECHNOLOGIES INC NY,80803,13282
19960822,C PHONE CORP,80803,13282
19940818,U S CHINA INDUSTRIAL EXCH INC,80804,13272
20020802,CHINDEX INTL INC,80804,13272
19940822,CONCORD HEALTH GROUP INC,80805,13286
19800624,VIGILANCE SYSTEMS CORP,80806,4795
19940823,COMET SOFTWARE INTL LTD,80807,13288
19940825,COMMERCE BANK HARRISBURG PA,80808,13291
19990701,PENNSYLVANIA COMMERCE BANCORP IN,80808,13291
20090615,METRO BANCORP INC,80808,13291
19940812,CARLYLE GOLF INC,80809,13260
19940801,CONCEPT TECHNOLOGIES GROUP INC,80810,12853
19960327,TRANS GLOBAL SERVICES INC,80810,12853
19940812,ENVIROMETRICS INC,80811,13090
19940818,FIBERSTARS INC,80812,13276
20070509,ENERGY FOCUS INC,80812,13276
19940830,F C N B CORP,80813,13292
19811216,VIKING FREIGHT SYSTEMS INC,80814,5236
19860630,VIKING FREIGHT INC,80814,5236
19940816,FIRST DYNASTY MINES LTD,80815,13267
19940831,FIRST FEDERAL SAVINGS BANK IOWA,80816,13295
19960321,NORTH CENTRAL BANCSHARES INC,80816,13295
19940817,FINANCIAL BANCORP INC NEW,80817,13270
19940812,FOTOBALL U S A INC,80818,13256
19940809,FIRST VICTORIA NATL BK TEX NEW,80819,13249
19980916,F V N B CORP,80819,13249
19940811,GLOBAL MARKET INFORMATION INC,80820,13253
19960401,TRACK DATA CORP,80820,13253
19940812,HARBOR FEDERAL BANCORP INC,80821,13261
19721214,VIKING INDUSTRIES INC,80822,4801
19940818,INTERNATIONAL FIBERCOM INC,80823,13274
19940819,INPHYNET MEDICAL MGMT INC,80824,13280
19940815,IRATA INC,80825,13063
19940818,JEFFERSON BANCORP INC LA,80826,13277
19940825,LORONIX INFORMATION SYSTEMS INC,80827,13290
19940802,MILLER INDUSTRIES INC TENN,80828,13240
19940819,MISSISSIPPI CHEMICAL CORP,80829,27394
19940811,M L F BANCORP INC,80830,13254
19960821,M L BANCORP INC,80830,13254
19940802,MOVIE GALLERY INC,80831,13239
19940816,MARKER INTERNATIONAL,80832,13265
19940801,NAPRO BIOTHERAPEUTICS INC,80833,13236
20040505,TAPESTRY PHARMACEUTICALS INC,80833,13236
19940819,OTTAWA FINANCIAL CORP,80834,13283
19940831,PRIME MANAGEMENT GROUP INC,80835,13293
19940812,P M T SERVICES INC,80836,13262
19940831,PATRIOT NATIONAL BANK CONN,80837,13294
19991201,PATRIOT NATIONAL BANCORP INC,80837,13294
19940824,PRIME RESIDENTIAL INC,80838,13289
19960605,AMBASSADOR APARTMENTS INC,80838,13289
19940810,POLISH TELEPHONES & MICROWAVE CO,80839,13251
19961118,TELSCAPE INTERNATIONAL INC,80839,13251
19940809,STANDARD FUNDING CORP,80840,13248
